y_pred,y_test
0.03306716932728811,0
0.08719943980401522,0
0.03563346835873781,0
0.041041597012551834,0
0.0018670363791165837,0
0.05251489278458456,0
0.05245686183966884,0
0.0007418673964122107,0
0.1762992635745348,0
0.24154897576068052,0
0.49657883046091833,0
0.035039214223010165,0
0.035032015630666866,0
0.028795102653230348,0
0.0240311164847651,0
0.004741016617432049,0
0.0038382745201521657,0
0.0768083171270083,0
0.14563746609909856,0
0.04964798941057195,0
0.00013137220906239428,0
0.23509996538110686,0
0.42739408360664866,0
0.06415321265745746,0
0.0045649102298345266,0
0.0663592376198167,0
0.0002196719061764789,0
0.004466222985399244,0
0.006040909013330745,0
0.06070674382021325,0
0.054277237755335106,0
0.05728661856555376,0
0.046885079269343426,0
0.06455181918216053,0
0.7689596548675522,0
0.0770982223904156,0
0.05786082335519942,0
0.10375503086959248,0
0.12019426551257403,0
0.2391356694646582,0
0.06448900421620501,0
0.10395711128373566,0
0.32092266633558425,0
0.11059654732364843,0
0.10214326623222152,0
0.2783583694374255,0
0.005055117166454942,0
0.13513012734691834,0
0.19576678589254512,0
0.19351992966185552,0
0.10821646009030464,0
0.14801182664028964,0
0.019954721368848242,0
0.00010311742632050275,0
0.0069683759865482725,0
0.00708643539406673,0
0.026444286079689776,0
0.18466213659300673,0
0.1232179012302902,0
0.10141388908933754,0
0.05341838344017323,0
0.2376282183784805,0
0.007132178193966434,0
0.05543367398393475,0
0.3528526176431265,0
0.08613193553805448,0
0.0023867809078042075,0
0.013029165443282698,0
3.998788775516012e-05,0
0.040048336918864245,0
0.04582797694627099,0
0.01783983410285788,0
0.023510069653895255,0
0.042096082551469766,0
0.6350940760947023,0
0.004849434821395455,0
0.1361353517309307,0
0.014595175196838506,0
0.18007372107808697,0
0.43842437034823467,0
0.09204791975142695,0
0.0001781402962677577,0
0.041709839890092276,0
0.26088869696389233,0
0.08275742036469365,0
0.1063123396197729,0
0.011767702571645123,0
0.0027935187811120544,0
0.20026757820625823,0
0.1533009509928378,0
0.7231502700624424,0
0.07601361470258147,0
0.013781470223297895,0
0.20886303041484183,0
0.11700313579700457,0
0.0850584633369967,0
0.27259185452345874,0
0.01761595716861003,0
0.0324142252259098,0
0.010814811719392756,0
0.21758189776922127,0
0.03306819832386492,0
0.13219462034761303,0
0.04482061110641073,0
0.3971417201372024,0
0.009891654650486071,0
0.05748804232336837,0
0.15264459639863787,0
0.6365100025825348,0
0.11751169141314247,0
0.11425746631150172,0
0.014786782949865554,0
0.04640267818589516,0
0.11976009429063997,0
0.11754365563847617,0
0.047580299537763535,0
0.03793094064058049,0
0.015292194517116988,0
0.06633791961660615,0
0.048956606246205445,0
0.038591427889817134,0
3.87377617545595e-05,0
0.003290478302811665,0
0.12113724620011745,0
0.011115269835549346,0
0.004154724775154291,0
0.687284423838348,0
0.15457563888619166,0
0.27800067011889606,0
0.22502129100202373,0
0.2217528497452867,0
0.008550743887215892,0
0.003159037986119001,0
0.013359755828854231,0
0.2981018967584579,0
0.009915557240231935,0
0.02200315082360923,0
0.043587081188432825,0
0.0796610335993813,0
0.9792542618273054,0
0.0010919872152622342,0
0.006998525032379574,0
0.014757791043104393,0
0.03675614274457163,0
0.1905374341116598,0
0.2649184538003933,0
0.0058882082138609505,0
0.019459343364997685,0
0.016350918418887618,0
0.03811246579474889,0
0.0031789896559017254,0
0.11990655770232836,0
0.007404086682083087,0
0.06497384445010485,0
0.050520354664687996,0
0.09534208138506475,0
0.07891587060604635,0
0.13047885055572303,0
0.0025892625423714183,0
0.24904157687016343,0
0.00863481119890598,0
0.01689445249475128,0
0.012514945630864601,0
0.04825104145743743,0
0.2618250781083573,0
0.020769290952346867,0
0.24101159405451691,0
0.2844291410264505,0
0.1973985799580026,0
0.04485730767908512,0
0.002518566181147204,0
0.11097535462977895,0
0.3220475370558059,0
0.1543833524047106,0
0.0005558632891548872,0
0.096204778021836,0
0.0018926436979090932,0
0.06059152298661952,0
0.012618236882437623,0
0.0011324133392221385,0
0.670101902526479,0
0.003648552392860018,0
0.0232749979413647,0
0.34157899416540666,0
0.007940116199906925,0
0.01247953168770569,0
0.1202570883127275,0
0.27112207998459636,0
0.2056199158597706,0
0.018583080459742954,0
0.009038983408649878,0
0.011771192017813856,0
0.10082414216225846,0
0.15635027456124803,0
0.047708935794194225,0
0.10091583326871548,0
0.00026686598466507666,0
0.7626311367195205,0
0.011886489783495616,0
0.04262725280481312,0
0.010552550843619248,0
0.3543070583625334,0
0.0008475541761222661,0
0.08591838502017654,0
0.017706084695436306,0
0.021036978922596674,0
0.0027694127061392653,0
0.01649480612574596,0
0.06764065214895666,0
0.06298831627632327,0
0.028217444882401865,0
0.15152010188683512,0
0.010067885683780952,0
0.31804137277498123,0
0.23744945031179793,0
0.01940462903253808,0
0.0727543971641902,0
0.2769408398521237,0
0.27894663881454745,0
0.005187246582433548,0
0.05953923861439966,0
2.4179527282964314e-05,0
0.05278468803081958,0
0.008148616479574006,0
0.043695311701841766,0
0.04182448377545432,0
0.07793057782988413,0
0.19443629762179818,0
0.0006842605860272531,0
0.00956643807290512,0
0.10843950676777489,0
8.387364795786361e-05,0
0.012863895515576507,0
0.021937749949266172,0
0.008485648681334867,0
0.0042010800821706135,0
0.010535694870528491,0
5.060429586907988e-05,0
0.12223117007108453,0
0.05207650799351986,0
0.19986740077394374,0
0.06563595175133553,0
0.24301689614930416,0
0.18626466404133207,0
0.8222338956089079,0
0.12060923826080942,0
0.01732591447130897,0
0.11867269118460362,0
0.027012282778213114,0
0.003953429339164863,0
0.38339266038552083,0
0.0023123280932738225,0
0.0003178158149732372,0
0.12138478220923714,0
0.0022129051690378716,0
0.06479186668239623,0
0.07921688245791099,0
0.22290615693425303,0
0.043386050605132384,0
5.503858510551038e-05,0
0.06978045457468188,0
0.24478807719731868,0
0.0096569750491527,0
0.08652037955668826,0
0.1205265551488169,0
0.0004025348227882401,0
0.27832159519085825,0
0.07533124595290094,0
0.012214829180702989,0
0.03715939204882069,0
0.021247968450745093,0
0.09938352102921214,0
0.1795775895557679,0
0.03162389870442617,0
0.000122498869154679,0
0.06780467518856947,0
0.16979043836369706,0
0.38622461272795416,0
0.001160244134050641,0
0.3181052128662705,0
0.04957491303574087,0
0.12497858043787806,0
0.0037770211680673827,0
4.782672206830245e-08,0
0.002286264167287939,0
0.2739218176014212,0
0.037274329700579846,0
0.03554174120399047,0
0.2356135059761689,0
0.2162348304529338,0
0.33092717671518723,0
0.012821518047910308,0
0.03674650743969899,0
0.18744974249201635,0
0.0330986506492338,0
0.3581747592839076,0
0.044449982517367245,0
0.26099587170090166,0
0.32653615744833225,0
0.0003812784448687704,0
0.12773516418568373,0
0.20320553381201786,0
0.005959526233867996,0
0.18725924704137153,0
0.0866912248933001,0
0.0020061319147800395,0
0.4689593604255169,0
0.04020667943159288,0
0.22565185616990496,0
0.00014785732647615288,0
0.379442021690428,0
0.04560219228267244,0
0.07326823827954895,0
0.015453885025502313,0
0.002973587479307308,0
0.002042994565586465,0
0.001173343868625012,0
0.0005388106890945717,0
0.004349830137167929,0
0.11735298503397802,0
0.006958908437001135,0
0.06404127268013766,0
3.606621209410877e-05,0
0.5587109760087655,0
0.0005025395086484806,0
3.4492221808710906e-05,0
0.014127630574963856,0
0.4105956203980072,0
0.018765509072944355,0
0.0003420657689087713,0
0.3310231346631145,0
0.1594631230790764,0
8.618818060533395e-06,0
0.03627494638210039,0
0.013471630480911911,0
8.605150162311821e-07,0
0.09953975415150543,0
0.016654909564663728,0
0.009835823949223383,0
0.011045794001919872,0
0.05895523242470526,0
0.08947637957046767,0
0.017528355043984235,0
0.1599087295960638,0
0.04588406613143357,0
0.013598591382634936,0
0.004719072060069668,0
0.144786958141001,0
0.01864015517927041,0
0.1058271690949673,0
0.2372066803019289,0
2.595971611824302e-06,0
0.060156043642396816,0
0.037892940051206025,0
0.030392757848695932,0
0.008493636613219283,0
0.04127355148168095,0
0.2847705078250405,0
0.32261394634952845,0
0.009549916074310681,0
0.12169164701955926,0
0.08000572504687438,0
5.668029741387505e-07,0
0.11296083995068991,0
0.27609538684634716,0
0.17424779200303336,0
0.03371029986027278,0
0.03757461709742424,0
0.14940726928820386,0
0.031671285217160824,0
0.0001733962529078806,0
0.0122696376004373,0
0.2387652613064156,0
0.007337554768728533,0
0.12949986459580487,0
0.26481782405669396,0
0.025457462865371754,0
0.09525104020089749,0
0.22338014294877984,0
0.004696598159963176,0
0.10934220676654045,0
0.35812080885178255,0
0.010928458397476231,0
0.49647719181397354,0
0.00681371457881118,0
0.1978645219642056,0
0.10865198975567988,0
0.18347445540431984,0
0.03993377251588762,0
0.4263060006069977,0
0.22117507843205453,0
0.07369842598669905,0
0.28484920021792703,0
0.00014590536462761558,0
0.04621681540676092,0
0.020706003735389313,0
0.001628106871079516,0
0.07753508322393933,0
0.5021717984688507,0
0.008102770500859202,0
0.005055671427936712,0
2.7587977973804035e-07,0
0.03584210340880241,0
0.08047821225971552,0
0.30459228839384755,0
0.1824692899439029,0
0.012635976609102387,0
0.02118800578835125,0
0.14981549417505569,0
0.07213780877214068,0
0.0072140679395570175,0
0.31500298515672276,0
0.00733024486326673,0
0.005261760636731294,0
0.022847162978032742,0
0.44857721471870954,0
0.04042985318376731,0
0.07024065082274386,0
0.01139902048835387,0
0.21974180403740692,0
0.02186069016094187,0
0.007843886197180839,0
0.08928369169968312,0
0.0019328043765448042,0
0.001215289688142915,0
0.09931405941979385,0
0.010861489916744512,0
0.0073717212016888856,0
0.13770048425338768,0
0.3980454604022748,0
0.0007134345252087107,0
0.01801009359138696,0
0.00024326852337636781,0
0.16231599578149827,0
0.2123717213180941,0
0.058082040672106004,0
0.000592053092752041,0
0.03736299634653262,0
0.08932701540420548,0
0.01193207715108062,0
0.2344868734053386,0
0.009647878388842299,0
0.02688658342314205,0
0.056620937421299436,0
0.026288240375202842,0
0.009257190595171987,0
0.0013103015198612396,0
0.1225928245109537,0
0.12465535692145639,0
0.24706411076737225,0
0.0003137200433332848,0
0.006778731913793601,0
0.007958501612968006,0
0.13629463446935444,0
0.005531693699464888,0
0.031666349986042064,0
0.010449901162211214,0
0.25581875670003085,0
0.023578735285735505,0
0.19152741199598056,0
0.04704259310976238,0
0.22193509067687872,0
0.012660777092224967,0
0.1558267699596645,0
0.12069649271093881,0
0.027025264153476253,0
0.023527003143398777,0
0.019874231147445593,0
0.025591090238408637,0
0.025805777028906168,0
0.0556037463054155,0
0.23087901968709695,0
0.003461741514251563,0
0.016853083181993668,0
0.0862472652370501,0
0.030383929412178694,0
0.008212401083868646,0
0.11660011013354532,0
0.0015571997512494491,0
0.27336338005436084,0
0.003784601561472193,0
0.017021587295359346,0
0.01568760404369843,0
0.002665412834404865,0
0.02964290981512065,0
0.045759029601571424,0
0.045058870359913114,0
0.005025740930044265,0
0.4474207243464904,0
0.016722113927682934,0
0.002899763826982835,0
0.2900731113433331,0
0.06872712693878287,0
0.0980190040714162,0
0.22495198513798714,0
0.5429642309999025,0
0.041358368881237596,0
0.0606373352343762,0
0.044838362738862395,0
0.13956096274826343,0
0.00018111346571889905,0
0.18247079828078153,0
5.630411918208904e-05,0
0.059971211756179164,0
0.025814706026527696,0
0.0004795952683077918,0
0.027995143466013856,0
0.37241460209647753,0
0.046383769263420985,0
0.16445511607621296,0
0.03840366485666351,0
0.04190694583968878,0
0.00019370605662911435,0
0.10402842924828919,0
0.008161646304032459,0
0.07230681472981744,0
0.07433128501646036,0
0.11544382404169588,0
0.09906726533838404,0
0.11692479146453583,0
0.05667590567575329,0
0.21999914422887817,0
0.3373333730637532,0
0.013183992515192682,0
0.010106090780694544,0
0.05519580624948829,0
0.0032544104116234984,0
0.021682564739878125,0
0.1322296291147691,0
0.09448109617935689,0
0.08479683105936049,0
0.016439741337716515,0
0.003622764247328267,0
0.293121279201816,0
0.004684230478385869,0
0.16757156113220162,0
1.2382445272782293e-06,0
0.09509732014493585,0
0.13979277883642727,0
0.0069332613352361796,0
0.07059315062779369,0
0.012057472603373944,0
0.030572866047412113,0
9.932505770162473e-05,0
0.00014154263691051468,0
0.00015405258334731426,0
0.09890694577161059,0
0.2441004448595543,0
0.004238055870625451,0
0.02628935341467134,0
0.29704664445358975,0
0.15322286078953523,0
0.03836605526019161,0
0.060486789066601085,0
0.010881325532113278,0
0.037027289591485754,0
0.011590401885126613,0
0.0024865683684596705,0
0.000679019388993399,0
0.2203172093604239,0
0.026063538693967454,0
0.002076535139883557,0
0.00505716194061346,0
0.10474198711425517,0
0.14083074920944044,0
0.09712760344903344,0
0.0805720941202672,0
0.3464811976660002,0
0.4954156233992252,0
0.031150061359126312,0
0.008952280698177993,0
0.18637868080326786,0
0.19963522633943306,0
0.06257609673678077,0
7.213443850007044e-05,0
0.000370330349422309,0
0.00011542523646833375,0
0.0005242258485089181,0
0.1050790181817832,0
0.01949558522074865,0
0.005108522247885081,0
0.02771826750170287,0
0.2068020820302748,0
0.0005827211816315704,0
0.08510575589279376,0
0.7655366926098661,0
0.020465976076956265,0
0.06612299600851705,0
0.09814211785823967,0
7.100210069316879e-08,0
0.11036507370621777,0
0.11697730826475064,0
0.04009936339314283,0
0.0007488701111712261,0
0.3142863586108952,0
0.10112344599899929,0
0.06618327541498328,0
0.30080455959157404,0
5.653728151983962e-05,0
0.1237019662619615,0
0.016257689080651443,0
0.039875024172661894,0
0.06965873137828762,0
0.2746385484231818,0
0.20178406051108552,0
0.13203100579424998,0
0.03889709630816662,0
0.3274314734197622,0
0.8623971729528636,0
0.42789878013523086,0
0.025840991342699394,0
0.008900331142349626,0
0.03252346857343897,0
0.11306274414593638,0
0.05235400122710036,0
0.026989197177550682,0
0.0006991498214463445,0
0.07065364702521146,0
1.0,0
0.010633839438008648,0
0.03422920478904333,0
0.009268267897617644,0
0.002480518217927617,0
0.14699551167381983,0
0.21899961884413255,0
0.03585805400054271,0
0.11555808832898844,0
0.02522328281457729,0
1.8392287439819304e-05,0
0.496041778028353,0
0.023291161798245606,0
0.2847737994476864,0
0.011305774514213735,0
0.04060139318192141,0
0.015098800641783667,0
0.06429080196173764,0
0.3623011200476608,0
0.0024321018938001206,0
0.031114629247195595,0
0.07193892140924098,0
0.3115127901099236,0
0.03467040853379552,0
0.16815088039250278,0
0.006750062109188974,0
0.007948394050311364,0
0.0026550416957479865,0
0.086201694459084,0
0.0629989118183685,0
0.031036360605245773,0
0.1456684372825817,0
0.00019498735555590347,0
0.14768746234569757,0
0.004069066981717795,0
0.10289191196017877,0
0.0016048311230998907,0
0.23275651400908187,0
0.051272915918094186,0
0.04875504767916346,0
0.08960678656528395,0
0.09112695428906314,0
0.005241698433161311,0
0.012281680817656878,0
0.24988307050432895,0
0.1380552565906952,0
0.003429619361202174,0
0.037129071638423036,0
0.0011063620909875745,0
0.21601619268629832,0
0.00455654603171991,0
0.2199640766641954,0
0.04993984083390412,0
0.08594450113379654,0
0.011804793473150197,0
0.0007989038450191398,0
0.13554000239975345,0
0.0019477893497676616,0
0.08251377939449284,0
0.059464090391860215,0
0.025701429883542397,0
0.009391942258178574,0
0.11813915084441454,0
0.005553551113706614,0
0.00047744282128744096,0
0.023898625373695123,0
0.012154360888784823,0
0.043288116483106875,0
0.013627716675274768,0
0.011797743665426873,0
0.006842642548443691,0
0.01927477429942133,0
0.004654464806603061,0
0.00032675267690465725,0
0.22915036050985088,0
0.01954331748426458,0
0.0019221639600048648,0
0.12821789540379142,0
0.0015592145237569822,0
0.12427034094941869,0
0.02778131759067805,0
0.02912819200278676,0
0.0002543426393662553,0
0.09052175448503043,0
0.08692937201721937,0
0.24536268059911936,0
7.904816260073249e-07,0
0.0015359559290992865,0
0.006935453916892216,0
0.0054491246962911615,0
0.006898836280369945,0
0.0008367892916704113,0
0.0004161635439954619,0
0.034749641249571715,0
0.2087576809424318,0
0.08221159627482136,0
1.4584546757101606e-05,0
0.06384310698847985,0
0.05014773826479422,0
0.004670843135242797,0
0.000596282100801034,0
0.03178813412727858,0
0.4592683121105681,0
0.008520249546166285,0
0.06348436264487248,0
0.42827614305028916,0
0.10443848433548811,0
0.25352678848598337,0
0.22642262469394298,0
0.0009202788902525214,0
0.13956075277810642,0
0.1661567041286132,0
0.3996773687789471,0
0.006353719851616778,0
0.058909338702145944,0
0.01620122493671474,0
0.03942778334141393,0
0.2083949501549803,0
0.06349990292513982,0
0.0001858544535800702,0
0.20469849983739724,0
0.01405117164025942,0
0.0014291527546013661,0
0.04396737794093951,0
0.3713713299477812,0
0.022830825298375525,0
0.008086644867300246,0
0.017701924014093724,0
0.03225178003770678,0
0.028003918666703452,0
0.03993431817569623,0
0.004051091433625983,0
1.6938153539339316e-07,0
0.13661615451564202,0
0.02042396552533865,0
0.011011578264100957,0
0.043520089150561825,0
0.11857271298808472,0
0.08749857573469155,0
0.004588354300510068,0
0.0027287265494517097,0
0.1570525719855786,0
0.3871843054966527,0
0.0005449519402449523,0
0.12115234112716315,0
0.003007497139265827,0
0.1387919165450507,0
0.028480352691919952,0
0.006909851191189464,0
0.19990873047042368,0
0.0028676123541389585,0
0.05451784154072219,0
0.0366889207613937,0
0.28729910161026434,0
0.06449863077438069,0
0.005581766471622353,0
0.34379993997341546,0
0.001020997310980531,0
0.005180462534140164,0
0.0010862039663294917,0
0.1364283256526196,0
0.19066311770641914,0
0.00693682408755585,0
0.017923901369365697,0
0.1172422473662725,0
0.037875705397398464,0
0.0039447618005920984,0
0.06380780053559262,0
0.013042846461651597,0
0.010597001313721047,0
0.009326743476423292,0
0.002155762846547455,0
0.021284742046593225,0
0.007205488936955125,0
0.2901933185089715,0
0.0003901405138986696,0
0.08618227570508571,0
0.05601285385872144,0
0.1496465721199391,0
0.049696286319132185,0
0.022410828123620132,0
0.2905895684013292,0
0.08012805299098383,0
0.10910189855197742,0
0.19391404282621877,0
0.34939356095073487,0
0.05189906475625068,0
0.02009047003963484,0
0.02346278694240974,0
0.1956121816439829,0
0.0638950265651175,0
0.13582629030759136,0
0.06603022044490284,0
0.059345936650317864,0
0.061107189166700424,0
0.03999419187628781,0
0.006708988710716801,0
0.16073945825154404,0
0.004081908971511642,0
0.0025081668699809653,0
0.04632849764912718,0
0.03837829760956434,0
0.010840590689552596,0
0.0014712457360710647,0
0.14215136560857364,0
0.0009312019043126825,0
0.17322265672313672,0
0.3799557701648078,0
0.08311843689371172,0
0.1415589705218299,0
0.0112786377594106,0
0.04877410908498093,0
0.026447899146784297,0
0.0031982876769305114,0
0.000529828807996039,0
0.010529478894114522,0
0.09179768483086714,0
0.49345965042049017,0
0.3926093325463233,0
0.055097689426605236,0
0.031981823759675496,0
0.00044535325666262855,0
0.040966896902263246,0
0.07898043965107755,0
0.000565193597786461,0
0.25458328581169554,0
0.028203029638815873,0
0.17911954338287756,0
0.0700326607889721,0
0.22374789065494066,0
0.16969712257688124,0
0.05650927003534667,0
0.036375203007011025,0
0.031179788160551548,0
0.0017413902339385781,0
0.422191456835262,0
0.011957437201101682,0
0.14275595599353455,0
0.00057653697495974,0
0.011258924719659783,0
0.17026332981935904,0
0.11059181498316513,0
0.34370791915313326,0
0.1490129537969507,0
0.00481905109843377,0
0.20251933502782188,0
0.005801918375137869,0
0.15091486790187145,0
0.05024737330834132,0
0.09130021084131722,0
0.0008075004119900839,0
0.03164132342158826,0
0.052573237980527154,0
0.0060689978805972275,0
0.1113058518139245,0
0.10540424777303121,0
0.03735707820457888,0
0.04172077767497538,0
0.013878262500414426,0
0.0054094085956443,0
0.03566442446509728,0
0.09061983730433307,0
0.024407642459100307,0
0.0574788848447861,0
0.030674616723135244,0
0.04829433990702668,0
0.03007611810741891,0
0.00043765276532259237,0
0.14681132657082557,0
0.02897852705861571,0
0.013630333338273432,0
0.2248608478029995,0
0.07106169670162671,0
0.11160234145282004,0
0.23887762049331643,0
0.1284587242004611,0
0.029908304555854297,0
0.008556267594915143,0
0.011770652288089144,0
0.029148253885235953,0
0.2895448718272733,0
0.3738623575154973,0
0.5958649256116045,0
0.0666327411780649,0
5.8434496819748607e-05,0
0.004856057517258594,0
0.09980433728597553,0
0.29311732766358845,0
0.47842958530792024,0
0.025847838947245145,0
0.009098875184217255,0
0.14969524686287278,0
0.07170310081768136,0
0.14183596789303668,0
0.019032405059960088,0
0.20499175675047324,0
0.00010827791776261899,0
0.0038905456000634963,0
0.0020639986360398775,0
0.031911284649664154,0
0.11199652380668094,0
0.002716158601266128,0
0.42174867514072345,0
0.004312882228995348,0
0.08974715691377559,0
0.2800238401002932,0
0.10114702526940607,0
0.006808118037085681,0
0.029829582393914783,0
0.24634036492073919,0
0.10940777436834906,0
